event_type,latitude,longitude,requires_road_closure,priority,status,corridor,zone,junction,resolution_minutes,planned_duration_minutes,hour_of_day,day_of_week,is_peak_hour,is_weekend,corridor_rank,junction_recurrence,event_cause_enc,veh_type_enc,zone_enc
unplanned,12.8885722,77.640446,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,6.0,3.0,0,0,274,4974,11,5,10
unplanned,12.9858066,77.6051199,0,Low,closed,Non-corridor,Central Zone 2,unknown,700.3774083333333,,2.0,6.0,0,1,2756,4974,5,10,1
unplanned,13.0450698,77.6440587,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,2756,4974,3,10,10
unplanned,12.9541849,77.5435568,0,High,resolved,Mysore Road,unknown,unknown,700.3774083333333,,7.0,3.0,1,0,629,4974,11,1,10
unplanned,12.9679023,77.5680413,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.9895932,77.5723117,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,7.0,3.0,1,0,2756,4974,11,1,10
unplanned,13.0522674,77.4879449,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,6.0,3.0,0,0,2756,4974,3,10,10
unplanned,12.8733932,77.6251719,0,Low,active,Non-corridor,South Zone 1,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,5,10,6
unplanned,12.8732959,77.6248843,0,Low,active,Non-corridor,South Zone 1,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,5,10,6
unplanned,12.9013118,77.6322397,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,8.0,3.0,1,0,274,4974,11,6,10
unplanned,12.972653,77.6185064,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,8.0,3.0,1,0,241,4974,11,2,10
unplanned,12.8980705,77.5460958,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,5,10,6
unplanned,12.9415222,77.5603107,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,2756,4974,11,1,10
planned,12.965034,77.5747048,1,High,closed,Mysore Road,unknown,unknown,0.07918333333333334,0.07918333333333334,11.0,3.0,0,0,629,4974,3,10,10
unplanned,12.9904041,77.5993848,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,3.0,4.0,0,0,2756,4974,11,7,10
unplanned,12.9915317,77.7140583,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,13.0,3.0,0,0,2756,4974,11,4,10
unplanned,13.114945,77.60684,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,18.0,3.0,1,0,329,4974,11,2,10
planned,12.9694199,77.7006686,0,High,closed,ORR East 2,unknown,unknown,746.7284166666667,746.7284166666667,20.0,3.0,1,0,179,4974,3,10,10
unplanned,12.8985649,77.5435672,0,Low,closed,Non-corridor,South Zone 1,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,5,10,6
unplanned,12.8893347,77.5379823,0,Low,active,Non-corridor,South Zone 1,unknown,700.3774083333333,,19.0,5.0,1,1,2756,4974,5,10,6
unplanned,12.9514566,77.6214627,0,Low,active,Non-corridor,South Zone 2,BucheryJunction,700.3774083333333,,23.0,0.0,0,0,2756,10,5,10,7
unplanned,12.9514586,77.6214633,0,Low,active,Non-corridor,South Zone 2,BucheryJunction,700.3774083333333,,23.0,0.0,0,0,2756,10,5,10,7
unplanned,12.9513718,77.621369,0,Low,active,Non-corridor,South Zone 2,BucheryJunction,700.3774083333333,,23.0,0.0,0,0,2756,10,5,10,7
planned,12.9643399,77.5855341,0,High,closed,Mysore Road,unknown,unknown,20.98006666666667,20.98006666666667,20.0,3.0,1,0,629,4974,12,10,10
unplanned,12.9800987,77.6655755,0,Low,active,Non-corridor,Central Zone 1,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,5,10,0
unplanned,12.9441328,77.5010682,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,2756,4974,10,10,10
unplanned,12.8785528,77.6720521,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,2756,4974,10,10,10
unplanned,12.9643404,77.5855854,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,21.0,3.0,0,0,629,4974,11,4,10
unplanned,12.8785573,77.6719048,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,2756,4974,10,10,10
unplanned,13.0317076,77.5355328,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,22.0,3.0,0,0,400,4974,11,1,10
unplanned,13.0451384,77.5070153,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,21.0,3.0,0,0,400,4974,11,2,10
unplanned,12.9474732,77.5340694,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,629,4974,11,6,10
unplanned,12.850847,77.6685139,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,3.0,1,0,2756,4974,11,6,10
unplanned,13.0623222,77.459163,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,3.0,0,0,2756,4974,11,2,10
planned,12.860655,77.4311029,1,Low,closed,Non-corridor,unknown,unknown,0.35335,0.35335,22.0,3.0,0,0,2756,4974,3,10,10
unplanned,13.0355513,77.5265219,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,400,4974,11,7,10
unplanned,12.92335,77.58296,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,10,10,10
unplanned,12.9390583,77.6946217,0,High,closed,ORR East 1,unknown,unknown,700.3774083333333,,23.0,3.0,0,0,223,4974,11,1,10
unplanned,12.8509801,77.6601903,0,Low,resolved,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,10,10,10
unplanned,13.0817559,77.5482378,1,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,2756,4974,5,10,10
unplanned,13.0145576,77.5696436,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,1.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.9232313,77.5904837,1,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,10,10,10
unplanned,13.0357481,77.6283566,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,22.0,3.0,0,0,239,4974,11,7,10
unplanned,12.8196613,77.6877212,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,3.0,0,0,2756,4974,11,2,10
unplanned,12.9697862,77.7499252,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,2756,4974,9,10,10
unplanned,12.9228111,77.7365506,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,3.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.971535,77.5941929,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,629,4974,11,0,10
unplanned,13.0077773,77.5838076,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,537,4974,11,6,10
unplanned,12.9750878,77.5481342,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,158,4974,11,1,10
unplanned,13.029877,77.5377738,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,400,4974,11,5,10
unplanned,12.9340271,77.6892659,0,High,closed,ORR East 1,unknown,unknown,700.3774083333333,,6.0,4.0,0,0,223,4974,11,4,10
unplanned,12.8353407,77.6791817,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,4.0,0,0,2756,4974,11,2,10
unplanned,12.9163498,77.6122067,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,4.0,0,0,2756,4974,11,4,10
unplanned,12.9948294,77.6040054,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,2756,4974,11,4,10
unplanned,12.9634765,77.6415675,0,High,active,Old Airport Road,unknown,unknown,700.3774083333333,,9.0,4.0,1,0,61,4974,13,10,10
unplanned,13.0775201,77.5924027,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,6.0,4.0,0,0,329,4974,1,10,10
unplanned,12.9754467,77.548252,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,158,4974,11,1,10
unplanned,12.960507,77.5575071,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,629,4974,11,1,10
unplanned,12.9963786,77.584919,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,537,4974,11,7,10
unplanned,12.9976941,77.584432,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,537,4974,11,4,10
unplanned,12.9616717,77.6308433,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,9.0,4.0,1,0,2756,4974,13,10,10
unplanned,13.075025,77.4360233,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,13.0,4.0,0,0,2756,4974,11,9,10
unplanned,12.9536214,77.5428369,0,High,closed,unknown,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,17,4974,5,10,10
unplanned,12.92001766,77.66562279,0,High,closed,ORR East 1,unknown,IbblurJunction',700.3774083333333,,20.0,4.0,1,0,223,13,3,10,10
unplanned,12.967049,77.6102824,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,4,10,10
unplanned,13.07838,77.427995,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,13.0,4.0,0,0,2756,4974,3,10,10
unplanned,13.067431,77.4509417,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,14.0,4.0,0,0,2756,4974,4,10,10
unplanned,13.0565314,77.5934723,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,537,4974,11,3,10
unplanned,13.0252215,77.5854385,1,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,9.0,4.0,1,0,537,4974,1,10,10
unplanned,13.0624083,77.459675,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,14.0,4.0,0,0,2756,4974,11,9,10
unplanned,13.0525889,77.4882603,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,11.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.9827733,77.5622665,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,10.0,4.0,1,0,2756,4974,4,10,10
unplanned,13.0517275,77.4890823,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,11.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.8764512,77.6715527,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,11,1,10
unplanned,12.8912876,77.6260666,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,2756,4974,11,1,10
unplanned,13.0519799,77.489572,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,11.0,4.0,0,0,2756,4974,4,10,10
unplanned,13.0300435,77.5375531,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,11.0,4.0,0,0,400,4974,11,2,10
unplanned,12.9595784,77.6492766,0,High,closed,Old Airport Road,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,61,4974,1,10,10
unplanned,13.0426261,77.5148623,0,High,active,Tumkur Road,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,400,4974,4,10,10
unplanned,12.9557117,77.6916217,0,High,resolved,Old Airport Road,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,61,4974,11,9,10
unplanned,12.9379783,77.5214433,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,629,4974,4,10,10
unplanned,13.010814,77.5836806,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,537,4974,11,4,10
unplanned,13.04648015,77.50384754,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,2756,4974,11,2,10
unplanned,13.0765895,77.5923254,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,329,4974,11,4,10
unplanned,12.8856454,77.541635,0,Low,active,unknown,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,17,4974,5,10,10
unplanned,12.9357223,77.5134413,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,629,4974,4,10,10
unplanned,12.92071012,77.66535994,0,High,closed,ORR East 1,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,223,4974,11,5,10
unplanned,13.055969,77.4760833,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,2756,4974,11,4,10
planned,12.9694578,77.7006343,0,High,closed,ORR East 2,unknown,unknown,685.2822166666666,685.2822166666666,21.0,4.0,0,0,179,4974,3,10,10
unplanned,13.0200506,77.7094059,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,4,10
unplanned,12.9556427,77.545929,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,629,4974,11,1,10
unplanned,13.0009179,77.612603,0,Low,closed,Non-corridor,North Zone 1,PotteryCircle,700.3774083333333,,20.0,2.0,1,0,2756,4,5,10,4
unplanned,12.9137307,77.6775918,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,4,10,10
unplanned,12.9964726,77.5845948,1,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,537,4974,11,3,10
unplanned,13.026353,77.544093,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,400,4974,11,2,10
unplanned,12.9616777,77.6305228,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,2756,4974,13,10,10
unplanned,12.9061591,77.5856052,0,High,closed,ORR West 1,unknown,unknown,700.3774083333333,,0.0,5.0,0,1,140,4974,11,7,10
unplanned,13.0471823,77.5687914,0,High,closed,ORR North 2,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,166,4974,11,1,10
unplanned,12.9964147,77.5846199,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,537,4974,11,3,10
unplanned,12.9763384,77.575645,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,2756,4974,4,10,10
unplanned,12.981767,77.5601309,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,4,10
unplanned,12.9725476,77.5079739,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,2756,4974,11,1,10
unplanned,12.9735765,77.5693008,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,2756,4974,1,10,10
unplanned,13.022045,77.6497867,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,239,4974,11,5,10
unplanned,12.9354371,77.536311,0,High,closed,ORR West 1,unknown,unknown,700.3774083333333,,4.0,5.0,0,1,140,4974,11,9,10
unplanned,13.0022947,77.6158366,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,3.0,5.0,0,1,2756,4974,5,10,10
unplanned,13.0415656,77.6118591,1,High,closed,ORR North 1,North Zone 1,"VeerannapalyaJunction(BEL,HO)",700.3774083333333,,2.0,6.0,0,1,239,28,4,10,4
unplanned,13.0690187,77.5928063,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,329,4974,11,8,10
unplanned,12.9859956,77.5893687,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,537,4974,11,5,10
unplanned,12.9692805,77.7006521,0,High,closed,ORR East 2,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,179,4974,3,10,10
unplanned,13.0451892,77.5070112,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,400,4974,11,1,10
unplanned,12.9360198,77.7068567,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,2756,4974,11,5,10
unplanned,13.0424656,77.5148652,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,400,4974,11,1,10
unplanned,12.9711964,77.6995594,0,High,closed,ORR East 2,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,179,4974,11,2,10
unplanned,12.9883029,77.509169,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,3.0,5.0,0,1,215,4974,11,2,10
unplanned,12.92227542,77.61942577,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,274,4974,11,1,10
unplanned,12.913843,77.6774956,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,4,10,10
unplanned,12.9772269,77.751196,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,13,10,10
unplanned,13.1092587,77.6039334,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,329,4974,11,8,10
unplanned,13.0386532,77.5740578,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,10,10,10
unplanned,12.9154072,77.5653126,0,High,closed,ORR West 1,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,140,4974,11,5,10
unplanned,12.9891588,77.5002047,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,215,4974,11,2,10
unplanned,13.0107881,77.6620919,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,239,4974,11,1,10
unplanned,13.0380265,77.5218887,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,400,4974,11,1,10
planned,12.9712598,77.597572,1,Low,closed,Non-corridor,unknown,unknown,180.51771666666667,180.51771666666667,22.0,4.0,0,0,2756,4974,3,10,10
unplanned,13.0219533,77.6496153,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,239,4974,11,5,10
unplanned,13.0967428,77.5980771,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,7.0,5.0,1,1,329,4974,1,10,10
unplanned,12.97457646,77.62552477,0,High,active,Old Madras Road,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,241,4974,10,10,10
unplanned,13.0081323,77.6928683,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,6,10,10
unplanned,13.0467793,77.5657141,0,High,closed,ORR North 2,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,166,4974,11,2,10
unplanned,13.1083256,77.602945,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,17.0,5.0,1,1,329,4974,11,2,10
unplanned,13.0686851,77.4480875,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,2756,4974,11,4,10
unplanned,12.9834372,77.5910288,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,537,4974,11,4,10
unplanned,12.9955054,77.6656028,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,17.0,5.0,1,1,239,4974,11,2,10
unplanned,13.0416934,77.6141348,1,High,active,ORR North 1,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,239,4974,4,10,10
unplanned,12.9831222,77.560473,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,19.0,5.0,1,1,2756,4974,4,10,10
unplanned,12.9480061,77.5350513,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,17.0,5.0,1,1,629,4974,11,2,10
unplanned,13.1219878,77.6106476,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,17.0,5.0,1,1,329,4974,11,2,10
unplanned,12.9329717,77.5086981,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,629,4974,4,10,10
unplanned,12.9649995,77.5347577,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,158,4974,11,6,10
unplanned,12.9979557,77.553242,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,0.0,5.0,0,1,158,4974,11,3,10
planned,13.049104,77.5932567,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,700.3774083333333,21.0,5.0,0,1,537,4974,3,10,10
unplanned,12.9062767,77.5854083,0,High,closed,ORR West 1,unknown,JP Nagar 15th cross junction,700.3774083333333,,21.0,3.0,0,0,140,6,13,10,10
unplanned,12.9930661,77.6072646,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,2756,4974,11,1,10
unplanned,13.0483496,77.6454296,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,5.0,0,1,2756,4974,7,10,10
unplanned,12.9474857,77.5334546,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,629,4974,11,2,10
unplanned,12.9946463,77.757638,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,2756,4974,11,7,10
unplanned,12.9389754,77.5982845,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,11,2,10
unplanned,12.8404633,77.6521017,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,11,1,10
unplanned,13.0332299,77.5882243,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,537,4974,11,4,10
unplanned,12.9900093,77.5051989,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,215,4974,11,1,10
unplanned,13.0198953,77.7095235,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,6.0,0,1,2756,4974,11,3,10
unplanned,13.0085344,77.5715468,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,0.0,5.0,0,1,2756,4974,10,10,10
unplanned,12.9991066,77.6747282,0,High,closed,ORR East 2,unknown,unknown,700.3774083333333,,0.0,6.0,0,1,179,4974,1,10,10
unplanned,12.9978016,77.6098254,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.8854753,77.5965566,0,High,active,Bannerghata Road,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,196,4974,4,10,10
unplanned,12.979657,77.5710764,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,11,1,10
unplanned,12.8854927,77.5965724,0,High,closed,Bannerghata Road,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,196,4974,4,10,10
unplanned,13.0161568,77.7092743,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,2756,4974,9,10,10
unplanned,13.030071,77.536943,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,400,4974,11,2,10
unplanned,13.0140206,77.5675162,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,400,4974,11,5,10
unplanned,13.1025028,77.5994852,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,329,4974,4,10,10
unplanned,13.0455545,77.505774,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,400,4974,11,3,10
unplanned,13.0428518,77.5510758,0,High,closed,ORR North 2,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,166,4974,11,4,10
unplanned,13.035473,77.5890568,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,537,4974,11,4,10
unplanned,12.9519615,77.4996318,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,3.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.8829772,77.752955,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,3.0,6.0,0,1,2756,4974,11,5,10
unplanned,13.0738494,77.4396108,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,2756,4974,11,9,10
unplanned,13.0375682,77.6270117,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,239,4974,11,4,10
unplanned,12.9605694,77.5042779,0,Low,resolved,Non-corridor,unknown,unknown,700.3774083333333,,5.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.9423299,77.5312866,0,High,closed,ORR West 1,unknown,unknown,700.3774083333333,,4.0,6.0,0,1,140,4974,11,1,10
